a,20.20022988505747,155.58402298850575,6.5006546048825316,4.132629749100405
b,39.435172413793104,146.23758620689657,6.897170644641755,3.679320266282717
c,34.214000000000006,145.26066666666668,6.216781911353602,5.281464401302182
d,31.19235294117647,155.42882352941177,5.966517882327883,4.523772348712498
e,28.10503225806452,168.54806451612905,8.476929174221398,3.700159036996042
f,33.23516129032259,155.58580645161294,6.466699248266756,4.042096848206506
g,35.884324324324325,156.7762162162162,11.31181194187418,3.947196987909098
h,49.31014705882353,156.55191176470586,7.201741924220805,4.369860092441021
i,72.14687500000001,170.7322916666667,6.914173292426821,3.3970601503256534
j,56.51166666666666,157.42416666666668,5.524891904422707,2.5241119175310387
k,72.49449999999999,160.02849999999998,7.691062004040793,3.452571903668337
l,82.14176470588234,157.06764705882355,6.23517778285851,3.827350277926275
m,61.84878787878788,149.11818181818182,6.4772332091652896,4.0625238121785685
n,50.1468115942029,147.30999999999997,7.06183752676018,4.266454251958876
o,78.15388429752065,170.18198347107435,5.8473271950059305,3.0997132951490034
p,83.25541666666668,168.9475,6.505334976749639,3.2621276926774847
q,22.903333333333336,166.35666666666665,5.600307035233772,3.648473044378369
r,40.61238636363637,169.0284090909091,10.75705571773055,3.9183632037218032
s,23.377466666666663,154.75946666666667,5.236674031821682,3.8490895523775777
t,38.68222222222222,170.08797979797978,8.707382628175102,4.004324424993806
u,56.769375000000004,169.86395833333333,9.73950683347853,3.2256806385005348
v,34.853,143.29950000000002,7.0761197700434675,6.614877530990273
w,24.569756097560976,166.93829268292683,6.2648615455103265,3.9810134157995147
x,24.713,144.302,5.432318197602198,4.492415385958873
y,45.25692307692308,170.15717948717946,8.729369570401229,3.4432907253187914
z,23.188000000000002,141.858,2.9641079602470626,7.3847881486201095
 ,33.425714285714285,125.54853281853283,5.321796566789276,4.2613568644438855
