subject, mode, x, y, char
lwk,place,30.54558333333333,158.88800000000003,a
lwk,place,30.34558333333333,158.358,a
lwk,place,26.43558333333333,152.618,a
lwk,place,23.05558333333333,153.58800000000002,a
lwk,place,27.13558333333333,152.688,a
lwk,place,31.55558333333333,153.248,a
lwk,place,31.145583333333327,152.94800000000004,a
lwk,place,26.44558333333333,151.118,a
lwk,place,26.855583333333332,151.988,a
lwk,place,27.50558333333333,147.438,a
lwk,place,31.34558333333333,151.128,a
lwk,place,26.25558333333333,151.368,a
lwk,place,29.63558333333333,149.858,a
lwk,place,25.43558333333333,149.77800000000002,a
lwk,place,24.14558333333333,145.64800000000002,a
lwk,place,28.425583333333332,148.27800000000002,a
lwk,place,28.93558333333333,148.538,a
lwk,place,28.22558333333333,145.868,a
lwk,place,22.52558333333333,152.098,a
lwk,place,22.41558333333333,154.848,a
lwk,place,20.05558333333333,155.21800000000002,a
lwk,place,19.19558333333333,155.88800000000003,a
lwk,place,27.24558333333333,154.50799999999998,a
lwk,place,21.40558333333333,150.33800000000002,a
lwk,place,17.25558333333333,152.52800000000002,a
lwk,place,20.34558333333333,153.618,a
lwk,place,23.80558333333333,149.70800000000003,a
lwk,place,22.41558333333333,153.938,a
lwk,place,23.11558333333333,149.02800000000002,a
lwk,place,19.30558333333333,152.56799999999998,a
lwk,place,22.335583333333332,148.65800000000002,a
lwk,place,25.57558333333333,151.64800000000002,a
lwk,place,29.94558333333333,148.81799999999998,a
lwk,place,29.38558333333333,150.02800000000002,a
lwk,place,23.91558333333333,150.868,a
lwk,place,27.38558333333333,150.288,a
lwk,place,22.91558333333333,150.858,a
lwk,place,23.07558333333333,148.688,a
lwk,place,22.27558333333333,151.39800000000002,a
lwk,place,27.54558333333333,151.94800000000004,a
lwk,place,26.91558333333333,149.298,a
lwk,place,26.38558333333333,151.438,a
lwk,place,22.16558333333333,147.88800000000003,a
lwk,place,20.75558333333333,146.94800000000004,a
lwk,place,19.99558333333333,147.868,a
lwk,place,24.37558333333333,149.95800000000003,a
lwk,place,12.81558333333333,161.45800000000003,a
lwk,place,18.06558333333333,158.548,a
lwk,place,10.885583333333331,154.02800000000002,a
lwk,place,20.40558333333333,156.788,a
lwk,place,17.91558333333333,156.01800000000003,a
lwk,place,18.41558333333333,155.868,a
lwk,place,18.46558333333333,155.868,a
lwk,place,18.91558333333333,156.57800000000003,a
lwk,place,19.18558333333333,155.76800000000003,a
lwk,place,22.91558333333333,156.13800000000003,a
lwk,place,18.23558333333333,155.25799999999998,a
lwk,place,17.95558333333333,156.33800000000002,a
lwk,place,18.68558333333333,159.288,a
lwk,place,22.43558333333333,159.368,a
lwk,place,18.91558333333333,155.14800000000002,a
lwk,place,20.77558333333333,153.728,a
lwk,place,19.06558333333333,157.56799999999998,a
lwk,place,23.03558333333333,156.228,a
lwk,place,22.30558333333333,159.608,a
lwk,place,21.32558333333333,154.988,a
lwk,place,22.91558333333333,156.308,a
lwk,place,24.21558333333333,156.83800000000002,a
lwk,place,22.91558333333333,155.928,a
lwk,place,18.91558333333333,155.88800000000003,a
lwk,place,15.355583333333332,156.418,a
lwk,place,18.24558333333333,156.098,a
lwk,place,13.35558333333333,161.33800000000002,a
lwk,place,24.30558333333333,156.928,a
lwk,place,17.855583333333332,156.32800000000003,a
lwk,place,18.39558333333333,156.07800000000003,a
lwk,place,20.37558333333333,155.71800000000002,a
lwk,place,19.11558333333333,151.868,a
lwk,place,18.91558333333333,152.56799999999998,a
lwk,place,18.65558333333333,155.56799999999998,a
lwk,place,21.72558333333333,151.848,a
lwk,place,24.835583333333332,152.95800000000003,a
lwk,place,15.57558333333333,153.808,a
lwk,place,22.52558333333333,153.598,a
lwk,place,23.21558333333333,151.848,a
lwk,place,22.91558333333333,154.738,a
lwk,place,21.23558333333333,151.58800000000002,a
lwk,place,24.95558333333333,151.358,a
lwk,place,16.72558333333333,149.798,a
lwk,place,20.73558333333333,152.918,a
lwk,place,29.59558333333333,151.978,a
lwk,place,30.105583333333332,151.56799999999998,a
lwk,place,26.91558333333333,150.07800000000003,a
lwk,place,23.28558333333333,148.32800000000003,a
lwk,place,19.20558333333333,149.858,a
lwk,place,27.47558333333333,148.558,a
lwk,place,65.47558333333333,145.488,b
lwk,place,52.62558333333333,149.628,b
lwk,place,48.91558333333333,140.94800000000004,b
lwk,place,50.47558333333333,138.07800000000003,b
lwk,place,43.13558333333333,147.868,b
lwk,place,35.91558333333333,147.20800000000003,b
lwk,place,42.71558333333333,146.81799999999998,b
lwk,place,47.32558333333333,146.27800000000002,b
lwk,place,46.935583333333334,144.308,b
