x0,-1.0663874755381604,8.629990994328526
y0,0.10486969111969095,4.403230669691283
x-4,-30.909124877089482,10.490082309707825
y1,13.4219301097115,5.042090733479508
x-2,-21.264637326813364,9.296152112695445
x-1,-13.033226086956521,8.404203142590507
y-1,-13.777154914239041,5.35370501713755
x-3,-25.30900114155251,10.016938415690843
x-5,-37.710919158361015,11.28299233306163
x-6,-45.05494966442953,11.32132924187065
x-7,-50.78264797507788,14.78430215412583
x-8,-58.919783783783785,14.33828226572587
x4,31.38570345408593,10.912539871304496
x2,23.286034602076125,9.632638762827913
y-2,-24.82189913675602,5.649809703630457
x1,12.566567164179105,7.601803507974091
x3,28.433003629764062,11.003374575510398
y2,24.36249877511024,5.987413355939146
x5,37.792616525423725,11.60584838676932
x6,41.12517857142857,12.514457714627076
x7,48.83409090909091,13.347732071265177
x8,57.59185840707965,15.046885047865166
