a,18.375263157894736,140.0646315789474,5.655948492675702,4.812251866035346
b,42.056538461538466,123.27615384615386,7.643116029024818,5.8124475692742505
c,37.11242424242424,126.239696969697,7.03832152438523,5.287268576408969
d,35.841521739130435,138.3586956521739,7.707299185044543,6.107896033074781
e,33.026666666666664,153.31150326797388,7.405244387894599,5.734645742543561
f,35.14487179487179,136.8774358974359,8.44333567325472,6.050940049005615
g,39.31096774193548,139.14741935483872,9.113801428757947,5.799199593126255
h,48.82253333333333,136.83506666666668,7.489770640606352,5.25755110885498
i,61.46775510204082,151.81826530612247,7.198834873218146,5.460157922794685
j,53.04933333333333,135.312,6.377722129064229,5.803371663668172
k,62.34399999999999,133.57533333333333,9.363828134546967,5.490545651896136
l,68.75657894736842,134.18473684210525,5.376338646678362,4.861664073373114
m,55.45918918918918,125.60756756756756,9.982405976131984,5.56641250154231
n,46.31118644067797,127.31898305084745,7.215595418011344,6.143555447954027
o,72.85059322033901,149.59694915254235,6.690121010834933,4.581830643777876
p,80.49125000000001,146.73562500000003,5.420067313927015,5.412754576865182
q,20.15,150.0636363636364,3.857587564551428,6.4916831725849935
r,45.040365853658535,152.6387804878049,9.584402909646682,5.196910055268045
s,28.297857142857143,138.52142857142857,7.7087842706858,4.8009567853107935
t,46.128793103448274,153.87284482758616,10.605406083624196,5.18461114925941
u,48.904565217391294,152.39652173913043,7.225415801641885,4.907664022992088
v,38.43761904761905,125.04333333333332,6.587925394062415,5.269248914881905
w,28.2265625,153.15218750000003,7.688324187272136,5.194098053545367
x,28.70444444444444,123.74888888888889,4.945056141937478,7.785641263026648
y,46.99340425531914,154.4697872340425,12.384131279988189,4.852840137645084
z,22.36272727272727,125.41636363636363,6.549806507772287,7.894311269086313
 ,17.96747330960854,107.83491103202847,5.2061641899896935,4.95344562588479
