x0,-1.1309547069271757,8.716905550904157
y0,0.10413055303717111,4.477727420005574
x-4,-30.572883977900553,10.634210403654368
y1,13.370577584231034,5.1617708963366535
x-2,-20.93025547445255,9.37542389934434
x-1,-12.950795677799606,8.399050486346736
y-1,-13.680171779141105,5.44496404084313
x-3,-25.070338658146966,9.988531836857591
x-5,-37.084798994974875,11.422445519371676
x-6,-44.28195530726257,11.351656623367216
x-7,-48.991837455830385,14.61549546125001
x-8,-57.58628048780488,14.44008226428698
x4,30.967654320987656,10.960916820080625
x2,22.97496889580093,9.755082526964967
y-2,-24.517275525910723,5.698225797214455
x1,12.56673749446658,7.69691927284906
x3,28.07280628272251,11.160218620799697
y2,24.071594043022618,6.132589258760619
x5,37.164691211401426,11.7724969940417
x6,40.34175840978594,12.603505354218145
x7,47.314310344827575,13.195873389979752
x8,56.37831683168317,15.335884990898734
