subject, mode, x, y, char
lxy,place,12.784583333333337,149.98897435897436,a
lxy,place,17.154583333333335,155.62897435897435,a
lxy,place,20.784583333333337,144.71897435897438,a
lxy,place,24.77458333333334,149.18897435897435,a
lxy,place,17.074583333333337,150.69897435897434,a
lxy,place,24.52458333333334,146.42897435897436,a
lxy,place,24.984583333333337,142.29897435897436,a
lxy,place,25.97458333333334,147.20897435897436,a
lxy,place,17.16458333333334,149.66897435897437,a
lxy,place,15.514583333333338,150.18897435897435,a
lxy,place,21.02458333333334,141.94897435897437,a
lxy,place,20.74458333333334,141.68897435897435,a
lxy,place,18.91458333333334,144.93897435897435,a
lxy,place,17.054583333333337,148.38897435897437,a
lxy,place,21.56458333333334,146.48897435897436,a
lxy,place,17.144583333333337,149.82897435897436,a
lxy,place,18.444583333333338,148.20897435897436,a
lxy,place,19.694583333333338,146.65897435897438,a
lxy,place,21.84458333333334,149.71897435897438,a
lxy,place,19.694583333333338,151.40897435897438,a
lxy,place,20.784583333333337,153.96897435897438,a
lxy,place,16.99458333333334,154.18897435897435,a
lxy,place,14.754583333333336,153.86897435897436,a
lxy,place,15.784583333333337,149.57897435897436,a
lxy,place,16.784583333333337,148.95897435897436,a
lxy,place,16.784583333333337,145.47897435897437,a
lxy,place,16.374583333333337,147.05897435897435,a
lxy,place,21.70458333333334,145.28897435897437,a
lxy,place,20.784583333333337,153.48897435897436,a
lxy,place,16.284583333333337,150.47897435897437,a
lxy,place,28.434583333333336,153.84897435897437,a
lxy,place,18.974583333333335,151.36897435897436,a
lxy,place,17.52458333333334,158.18897435897435,a
lxy,place,23.944583333333338,161.81897435897434,a
lxy,place,17.694583333333338,155.84897435897437,a
lxy,place,27.504583333333336,154.83897435897438,a
lxy,place,14.574583333333337,154.91897435897437,a
lxy,place,16.834583333333338,156.85897435897436,a
lxy,place,15.384583333333337,154.18897435897435,a
lxy,place,15.754583333333336,154.11897435897436,a
lxy,place,18.394583333333337,153.33897435897438,a
lxy,place,18.804583333333337,154.18897435897435,a
lxy,place,21.624583333333337,150.56897435897434,a
lxy,place,22.154583333333335,151.93897435897435,a
lxy,place,17.854583333333338,151.25897435897434,a
lxy,place,20.59458333333334,150.99897435897435,a
lxy,place,20.074583333333337,155.67897435897436,a
lxy,place,21.31458333333334,145.06897435897434,a
lxy,place,16.944583333333338,154.18897435897435,a
lxy,place,17.284583333333337,151.18897435897435,a
lxy,place,16.784583333333337,156.7089743589744,a
lxy,place,17.294583333333335,154.7689743589744,a
lxy,place,15.684583333333338,152.07897435897434,a
lxy,place,16.784583333333337,150.18897435897435,a
lxy,place,17.984583333333337,154.18897435897435,a
lxy,place,21.714583333333337,150.79897435897436,a
lxy,place,26.784583333333337,158.18897435897435,a
lxy,place,25.614583333333336,158.24897435897435,a
lxy,place,16.984583333333337,156.82897435897434,a
lxy,place,13.834583333333338,153.82897435897434,a
lxy,place,18.784583333333337,154.18897435897435,a
lxy,place,14.644583333333337,154.19897435897434,a
lxy,place,16.734583333333337,150.5189743589744,a
lxy,place,25.624583333333337,153.90897435897438,a
lxy,place,17.734583333333337,153.39897435897439,a
lxy,place,16.784583333333337,156.72897435897437,a
lxy,place,13.864583333333337,154.27897435897438,a
lxy,place,17.174583333333338,156.54897435897436,a
lxy,place,17.034583333333337,157.03897435897437,a
lxy,place,16.094583333333336,154.19897435897434,a
lxy,place,15.634583333333337,149.82897435897436,a
lxy,place,18.31458333333334,154.18897435897435,a
lxy,place,16.15458333333334,153.48897435897436,a
lxy,place,17.66458333333334,153.12897435897435,a
lxy,place,12.784583333333337,154.83897435897438,a
lxy,place,14.294583333333337,159.0189743589744,a
lxy,place,18.234583333333337,157.60897435897436,a
lxy,place,18.77458333333334,160.63897435897434,a
lxy,place,16.874583333333337,158.96897435897438,a
lxy,place,23.084583333333338,159.02897435897438,a
lxy,place,20.424583333333338,158.03897435897437,a
lxy,place,29.20458333333334,156.24897435897435,a
lxy,place,22.984583333333337,157.58897435897438,a
lxy,place,20.24458333333334,155.15897435897438,a
lxy,place,18.374583333333337,156.17897435897436,a
lxy,place,17.874583333333337,160.73897435897436,a
lxy,place,16.414583333333336,155.36897435897436,a
lxy,place,16.304583333333337,154.57897435897434,a
lxy,place,14.364583333333337,158.18897435897435,a
lxy,place,23.49458333333334,162.35897435897436,a
lxy,place,46.114583333333336,139.78897435897437,b
lxy,place,50.934583333333336,129.82897435897436,b
lxy,place,50.14458333333334,134.47897435897437,b
lxy,place,44.194583333333334,126.74897435897437,b
lxy,place,44.31458333333334,134.46897435897438,b
lxy,place,49.27458333333334,138.69897435897437,b
lxy,place,41.434583333333336,134.10897435897436,b
lxy,place,43.28458333333334,135.19897435897437,b
lxy,place,52.23458333333334,144.75897435897434,b
lxy,place,45.514583333333334,138.94897435897437,b
lxy,place,52.12458333333334,138.18897435897435,b
lxy,place,52.194583333333334,141.71897435897438,b
lxy,place,41.474583333333335,136.28897435897437,b
lxy,place,48.794583333333335,143.83897435897438,b
lxy,place,48.504583333333336,141.42897435897436,b
lxy,place,57.544583333333335,142.55897435897435,b
lxy,place,50.16458333333334,138.18897435897435,b
lxy,place,48.31458333333334,141.67897435897436,b
lxy,place,52.48458333333334,142.71897435897438,b
lxy,place,52.14458333333334,142.18897435897435,b
lxy,place,53.474583333333335,146.09897435897437,b
lxy,place,55.98458333333334,145.78897435897437,b
lxy,place,50.184583333333336,142.82897435897436,b
lxy,place,50.10458333333334,142.80897435897435,b
lxy,place,56.62458333333334,146.18897435897435,b
lxy,place,36.78458333333334,133.77897435897438,c
lxy,place,36.99458333333334,134.26897435897436,c
lxy,place,28.784583333333337,130.47897435897437,c
lxy,place,32.69458333333334,127.69897435897437,c
lxy,place,40.374583333333334,134.61897435897436,c
lxy,place,38.74458333333334,135.24897435897435,c
lxy,place,38.80458333333334,134.18897435897435,c
lxy,place,33.81458333333334,138.61897435897436,c
lxy,place,40.80458333333334,137.37897435897435,c
lxy,place,32.374583333333334,134.75897435897434,c
lxy,place,28.754583333333336,136.85897435897436,c
lxy,place,31.784583333333337,137.43897435897435,c
lxy,place,33.82458333333334,137.66897435897437,c
lxy,place,38.02458333333334,139.21897435897438,c
lxy,place,33.504583333333336,137.59897435897437,c
lxy,place,36.004583333333336,135.55897435897435,c
lxy,place,43.584583333333335,128.21897435897438,c
lxy,place,41.24458333333334,142.80897435897435,c
lxy,place,40.364583333333336,137.84897435897437,c
lxy,place,41.98458333333334,142.81897435897434,c
lxy,place,36.544583333333335,141.87897435897435,c
lxy,place,45.77458333333334,142.18897435897435,c
lxy,place,45.184583333333336,137.97897435897437,c
lxy,place,49.184583333333336,138.56897435897434,c
lxy,place,42.28458333333334,140.98897435897436,c
lxy,place,41.724583333333335,142.31897435897434,c
lxy,place,43.87458333333334,141.29897435897436,c
lxy,place,33.154583333333335,138.88897435897437,c
lxy,place,36.78458333333334,142.18897435897435,c
lxy,place,24.854583333333338,142.24897435897435,c
lxy,place,48.584583333333335,140.98897435897436,c
lxy,place,37.044583333333335,138.90897435897438,c
lxy,place,36.98458333333333,138.18897435897435,c
lxy,place,40.78458333333334,142.23897435897436,c
lxy,place,45.59458333333334,146.89897435897436,c
lxy,place,45.12458333333334,142.26897435897436,c
lxy,place,31.084583333333338,145.74897435897435,c
lxy,place,29.374583333333337,153.89897435897439,c
lxy,place,41.59458333333334,145.71897435897438,c
lxy,place,48.07458333333334,152.18897435897435,c
lxy,place,35.33458333333334,153.15897435897438,d
lxy,place,26.824583333333337,155.82897435897434,d
lxy,place,33.74458333333334,145.25897435897434,d
lxy,place,37.69458333333334,146.39897435897436,d
lxy,place,32.46458333333334,139.05897435897435,d
lxy,place,36.78458333333334,148.20897435897436,d
lxy,place,36.044583333333335,148.89897435897436,d
lxy,place,36.78458333333334,147.36897435897436,d
lxy,place,35.92458333333334,146.67897435897436,d
lxy,place,43.98458333333334,147.22897435897437,d
lxy,place,36.684583333333336,144.56897435897434,d
lxy,place,40.88458333333334,154.18897435897435,d
lxy,place,40.45458333333334,147.59897435897437,d
lxy,place,36.24458333333334,155.2689743589744,d
lxy,place,40.57458333333334,157.35897435897436,d
lxy,place,28.784583333333337,150.34897435897437,d
lxy,place,32.254583333333336,153.81897435897434,d
lxy,place,34.124583333333334,154.06897435897434,d
lxy,place,41.46458333333334,152.96897435897438,d
lxy,place,37.19458333333334,154.18897435897435,d
lxy,place,34.934583333333336,154.18897435897435,d
lxy,place,36.38458333333334,144.68897435897435,d
lxy,place,37.404583333333335,147.93897435897435,d
lxy,place,35.28458333333334,154.65897435897438,d
lxy,place,37.28458333333334,150.4589743589744,d
lxy,place,38.35458333333334,156.74897435897435,d
lxy,place,38.47458333333334,150.22897435897437,d
lxy,place,40.64458333333334,148.93897435897435,d
lxy,place,32.904583333333335,153.87897435897435,d
lxy,place,34.06458333333334,153.72897435897437,d
lxy,place,33.41458333333334,153.14897435897439,d
lxy,place,36.05458333333334,155.67897435897436,d
lxy,place,43.754583333333336,154.94897435897434,d
lxy,place,35.97458333333334,155.04897435897436,d
lxy,place,32.32458333333334,157.72897435897437,d
lxy,place,33.05458333333334,153.00897435897434,d
lxy,place,35.72458333333334,151.09897435897437,d
lxy,place,34.44458333333334,154.10897435897436,d
lxy,place,46.14458333333334,158.18897435897435,d
lxy,place,45.14458333333334,156.94897435897434,d
lxy,place,40.98458333333334,152.82897435897434,d
lxy,place,42.114583333333336,150.57897435897434,d
lxy,place,35.34458333333333,156.44897435897434,d
lxy,place,36.44458333333334,158.74897435897435,d
lxy,place,39.82458333333334,161.00897435897434,d
lxy,place,47.59458333333334,157.57897435897434,d
lxy,place,32.044583333333335,168.7089743589744,e
lxy,place,32.78458333333334,170.23897435897436,e
lxy,place,33.45458333333334,164.55897435897435,e
lxy,place,25.054583333333337,165.86897435897436,e
lxy,place,30.774583333333336,165.23897435897436,e
lxy,place,29.944583333333338,162.75897435897434,e
lxy,place,36.48458333333333,165.94897435897434,e
lxy,place,36.85458333333334,162.06897435897434,e
lxy,place,30.56458333333334,162.18897435897435,e
lxy,place,32.66458333333334,159.59897435897437,e
lxy,place,31.95458333333334,160.48897435897436,e
lxy,place,40.55458333333334,161.50897435897434,e
lxy,place,36.91458333333334,162.59897435897437,e
lxy,place,39.294583333333335,157.17897435897436,e
lxy,place,40.60458333333334,165.7089743589744,e
lxy,place,36.80458333333334,165.47897435897437,e
lxy,place,31.97458333333334,164.77897435897438,e
lxy,place,32.49458333333334,158.18897435897435,e
lxy,place,33.044583333333335,153.7089743589744,e
lxy,place,32.78458333333334,151.39897435897439,e
lxy,place,29.74458333333334,156.7689743589744,e
lxy,place,35.38458333333334,161.0189743589744,e
lxy,place,33.264583333333334,161.39897435897439,e
lxy,place,34.434583333333336,161.66897435897437,e
lxy,place,32.72458333333334,158.12897435897435,e
lxy,place,33.28458333333334,162.18897435897435,e
lxy,place,32.78458333333334,158.67897435897436,e
lxy,place,37.614583333333336,158.13897435897434,e
lxy,place,32.014583333333334,165.04897435897436,e
lxy,place,34.654583333333335,161.98897435897436,e
lxy,place,34.404583333333335,164.19897435897434,e
lxy,place,30.06458333333334,163.17897435897436,e
lxy,place,36.78458333333334,154.71897435897438,e
lxy,place,37.764583333333334,162.39897435897439,e
lxy,place,39.02458333333334,161.87897435897435,e
lxy,place,39.31458333333334,166.07897435897434,e
lxy,place,35.16458333333334,164.33897435897438,e
lxy,place,26.824583333333337,162.18897435897435,e
lxy,place,37.014583333333334,162.94897435897434,e
lxy,place,28.784583333333337,162.90897435897438,e
lxy,place,36.64458333333334,163.10897435897436,e
lxy,place,32.78458333333334,164.68897435897435,e
lxy,place,31.90458333333334,161.32897435897434,e
lxy,place,29.984583333333337,161.68897435897435,e
lxy,place,30.49458333333334,161.87897435897435,e
lxy,place,29.014583333333338,155.36897435897436,e
lxy,place,29.95458333333334,153.60897435897436,e
lxy,place,28.784583333333337,154.24897435897435,e
lxy,place,31.394583333333337,159.91897435897437,e
lxy,place,37.42458333333334,163.92897435897436,e
lxy,place,37.294583333333335,166.18897435897435,e
lxy,place,32.09458333333333,165.06897435897434,e
lxy,place,35.83458333333334,165.84897435897437,e
lxy,place,37.614583333333336,166.18897435897435,e
lxy,place,36.94458333333334,165.63897435897434,e
lxy,place,34.20458333333334,173.48897435897436,e
lxy,place,30.334583333333338,167.73897435897436,e
lxy,place,32.64458333333334,170.04897435897436,e
lxy,place,33.64458333333334,164.56897435897434,e
lxy,place,36.42458333333334,166.47897435897437,e
lxy,place,28.364583333333336,165.13897435897434,e
lxy,place,34.58458333333334,164.31897435897434,e
lxy,place,33.08458333333334,162.25897435897434,e
lxy,place,37.10458333333334,158.35897435897436,e
lxy,place,40.364583333333336,162.06897435897434,e
lxy,place,33.89458333333334,161.61897435897436,e
lxy,place,27.444583333333338,167.56897435897434,e
lxy,place,35.99458333333334,166.18897435897435,e
lxy,place,35.42458333333334,160.55897435897435,e
lxy,place,38.41458333333334,163.46897435897438,e
lxy,place,37.32458333333334,166.18897435897435,e
lxy,place,40.264583333333334,166.18897435897435,e
lxy,place,38.38458333333334,164.52897435897438,e
lxy,place,37.004583333333336,158.19897435897434,e
lxy,place,40.19458333333334,163.23897435897436,e
lxy,place,28.734583333333337,163.29897435897436,e
lxy,place,37.06458333333334,164.39897435897439,e
lxy,place,40.264583333333334,163.63897435897434,e
lxy,place,36.96458333333334,167.00897435897434,e
lxy,place,36.684583333333336,166.86897435897436,e
lxy,place,32.78458333333334,164.36897435897436,e
lxy,place,32.78458333333334,160.18897435897435,e
lxy,place,41.004583333333336,166.7089743589744,e
lxy,place,32.67458333333334,159.35897435897436,e
lxy,place,29.804583333333337,155.49897435897435,e
lxy,place,30.79458333333334,161.16897435897437,e
lxy,place,36.78458333333334,160.65897435897438,e
lxy,place,32.78458333333334,163.66897435897437,e
lxy,place,40.85458333333334,166.80897435897435,e
lxy,place,40.974583333333335,166.63897435897434,e
lxy,place,40.48458333333333,166.48897435897436,e
lxy,place,32.78458333333334,164.96897435897438,e
lxy,place,29.764583333333338,164.18897435897435,e
lxy,place,37.08458333333334,166.97897435897437,e
lxy,place,48.49458333333334,166.69897435897434,e
lxy,place,34.02458333333334,166.05897435897435,e
lxy,place,40.20458333333334,162.97897435897437,e
lxy,place,29.95458333333334,167.88897435897434,e
lxy,place,32.78458333333334,165.69897435897434,e
lxy,place,42.044583333333335,165.88897435897434,e
lxy,place,36.614583333333336,166.0189743589744,e
lxy,place,38.19458333333334,162.98897435897436,e
lxy,place,44.32458333333334,170.37897435897435,e
lxy,place,34.52458333333334,166.56897435897434,e
lxy,place,42.084583333333335,168.5189743589744,e
lxy,place,40.504583333333336,170.90897435897438,e
lxy,place,40.33458333333334,170.04897435897436,e
lxy,place,32.78458333333334,169.46897435897438,e
lxy,place,30.924583333333338,168.06897435897434,e
lxy,place,29.264583333333338,167.15897435897438,e
lxy,place,33.66458333333334,166.41897435897437,e
lxy,place,34.004583333333336,165.89897435897439,e
lxy,place,37.184583333333336,166.42897435897436,e
lxy,place,36.30458333333334,167.15897435897438,e
lxy,place,40.48458333333333,169.34897435897437,e
lxy,place,44.39458333333334,166.08897435897438,e
lxy,place,36.764583333333334,166.78897435897437,e
lxy,place,36.31458333333334,167.06897435897434,e
lxy,place,33.46458333333334,164.28897435897437,e
lxy,place,35.80458333333334,169.96897435897438,e
lxy,place,36.254583333333336,166.91897435897437,e
lxy,place,32.374583333333334,167.91897435897437,e
lxy,place,34.23458333333333,165.54897435897436,e
lxy,place,25.54458333333334,166.2689743589744,e
lxy,place,25.604583333333338,161.19897435897434,e
lxy,place,33.10458333333334,165.23897435897436,e
lxy,place,32.78458333333334,166.18897435897435,e
