a,11.859479166666667,145.92072916666666,8.44704785336664,4.225047397365221
b,34.035454545454556,137.61909090909091,8.14649156345162,5.297131221100128
c,25.46024390243902,136.96365853658537,6.093464506880233,3.489156552001983
d,22.984130434782607,145.67043478260868,5.9584560212272955,3.82060429804873
e,23.579738562091503,154.96555555555557,6.342423192896703,4.234709346985873
f,31.595454545454547,145.53393939393942,6.714877237041638,4.372023967464551
g,32.00405405405405,146.6772972972973,8.257640019992447,3.338904698743284
h,39.58394366197182,146.01718309859154,6.545428784171211,3.7086280000198517
i,58.55694736842105,160.7345263157895,6.877055837873495,3.9710742994072445
j,44.03090909090909,144.85818181818183,6.401983292905772,4.030887152931646
k,54.893333333333324,149.16619047619048,7.19097604695889,4.159850588194218
l,67.17059999999998,149.0506,9.467607809790177,3.5772410654022173
m,45.68066666666667,137.69933333333333,5.635214045032658,4.571341840447093
n,40.964776119402984,136.5468656716418,5.856539745079716,3.924067037689882
o,66.33283185840708,160.79725663716815,5.875105793666412,3.560085324568521
p,76.14666666666666,157.99833333333336,7.909268543227553,3.4828973411355233
q,12.318,153.123,3.5674971618769367,4.105040925496355
r,30.048705882352944,155.11082352941176,6.143647467719193,4.247360484642808
s,17.176753246753247,145.55064935064937,6.006958182096034,4.045165573052439
t,34.5225,154.48350000000002,6.746303339607551,4.137995015705069
u,43.97000000000001,155.01673076923078,7.279661868732428,4.608011301883276
v,31.73526315789473,136.83052631578948,5.361866690289132,4.286247866797165
w,18.72051282051282,153.61589743589747,5.338818628910309,4.1225855205315
x,18.104,134.541,4.528863433578009,3.768483647304311
y,36.824285714285715,155.45809523809524,8.342296744061937,4.77588547665957
z,15.523636363636365,134.91909090909093,4.422679715711798,4.631898206106815
 ,18.912556390977443,106.44969924812031,5.652723829973288,4.644736440453606
