a,10.874099999999999,140.0264,5.547000287542808,4.497067382194757
b,44.73769230769231,123.35884615384614,5.0777018633450455,4.482999791454104
c,34.77975,123.16299999999998,5.656379799615652,4.889983231055091
d,31.674772727272725,136.23499999999999,5.1521233436659015,5.189309596748788
e,29.135060975609754,152.1148780487805,4.917602218728944,4.640725932464645
f,35.6023076923077,138.71076923076922,4.872171611614041,3.906619552933319
g,39.979032258064514,139.19387096774193,7.433995302678751,4.542893548147731
h,53.82691176470588,138.00676470588238,5.356532640933966,4.176578053712673
i,70.01320754716981,151.98896226415093,5.707952999761843,5.172459166466632
j,55.574999999999996,136.3841666666667,3.598544844794907,3.5751211129445983
k,70.65142857142857,137.71,5.559026367059241,5.411364584526405
l,81.83771929824562,136.88368421052633,4.487822516404853,5.633817263002822
m,61.77166666666666,123.0659523809524,3.517032648525409,5.229366282066895
n,50.92890410958904,122.5258904109589,6.7672797719137465,5.9169644280479465
o,80.54017391304347,150.280347826087,5.232590676437968,5.025857128790771
p,89.95310344827587,146.79620689655172,4.6827033920870935,4.163284026850474
q,10.62,153.315,2.131145232029014,2.0771482855106886
r,39.05738095238096,151.8763095238095,6.082788779093497,4.2119689943014675
s,19.624204545454546,137.79829545454547,3.8633263227875245,5.666066701623982
t,46.3924778761062,152.35699115044244,7.197633034113251,3.730446813010534
u,53.75088888888889,152.55755555555555,5.75670307736882,3.855947299983093
v,37.764583333333334,123.33833333333332,5.087021868741627,6.048487184596015
w,19.285588235294117,152.83176470588234,3.189891378545736,4.433283519939378
x,22.931818181818183,124.62090909090908,2.4298515412256556,3.2367224009523023
y,43.05340425531915,153.31936170212765,8.651622225597347,4.07582723844893
z,13.866363636363637,121.56181818181817,2.4235821449299255,4.982596654505319
 ,34.555220588235294,108.19058823529411,5.8326243294925035,5.842612764738488
