x0,-0.9438864898210979,8.598556376227341
y0,0.11497991463720794,4.301381130728057
x-4,-31.583723076923075,10.494104204827355
y1,13.378095923261391,4.8944150886845605
x-2,-21.489390476190472,9.435690071242496
x-1,-13.179674099485421,8.823187251377057
y-1,-13.742604233483002,5.202133542020792
x-3,-25.462737455197132,10.075461216044477
x-5,-38.11777108433735,11.15115460347613
x-6,-45.57786188579017,10.852024484026343
x-7,-51.54694711538461,13.630649642268711
x-8,-60.29024489795918,13.473382464773493
x4,31.716262230919764,10.863854498352412
x2,23.127868047982552,9.702358833700064
y-2,-24.61573471576689,5.441560088264528
x1,12.710708371665135,7.493231349527867
x3,28.53311126860383,11.066890405484722
y2,24.184689049980925,5.8463241653460285
x5,38.311094402673355,11.224963819711327
x6,41.426008583690994,11.894362639896615
x7,49.66711656441718,12.52220887058999
x8,59.14020689655174,14.4530124514826
