a,14.697171717171717,157.78747474747476,6.331155772444527,4.7868604551458445
b,46.6584,144.27960000000002,13.599640783491306,5.309884729445638
c,34.1452380952381,143.72904761904763,9.110337205116487,5.906950631217192
d,32.452444444444446,157.25466666666668,8.808474241838697,6.08813914281057
e,31.40789808917198,171.10503184713374,10.702924181168003,3.6619013933027165
f,35.980000000000004,158.42322580645163,8.830384859913726,4.625520641730611
g,39.4430303030303,159.72121212121212,11.88062759408714,5.363646293433712
h,58.97624999999999,154.17640624999999,11.08242717943592,7.174399227284536
i,70.7861855670103,172.1960824742268,10.46042738707191,3.681331716878126
j,51.92666666666667,156.20111111111112,5.775777004005608,4.324607739294442
k,81.58190476190477,159.67047619047617,7.924923685405504,3.914358764235514
l,89.41381818181819,154.36072727272725,7.035689664691817,4.353160128853293
m,76.0546875,144.6334375,9.94334670281308,7.082025932499384
n,60.780625,145.0446875,9.884601009113872,8.237866639934381
o,82.61832,171.3656,9.356166200832476,4.123991930156993
p,92.232,168.57766666666666,6.249441255024324,3.887537080923547
q,18.38583333333333,168.88,4.737255637204121,3.9922007297562914
r,46.390476190476186,172.30892857142857,13.466994388818938,3.465235860129369
s,23.60070588235294,157.1541176470588,7.598273145646171,5.470232663966302
t,50.37,173.2000884955752,12.236136095543909,3.1221757490727082
u,57.4148076923077,172.31711538461542,12.147780659981384,3.41481238167941
v,39.5835,143.47449999999998,9.040458658165525,5.974858554811151
w,27.20525,170.6485,13.100579374115483,3.5654856261104206
x,23.0825,145.055,9.486664434000673,5.786978918226679
y,56.11,173.07744186046511,16.027767620093602,4.016653178735713
z,18.950714285714287,146.27642857142857,3.465667250299128,3.531809748845601
 ,41.98742647058824,130.79841911764706,6.91412211010313,6.293013639153795
