a,26.644103218390804,201.79247781609195,8.574363423840058,5.3600207845832255
b,52.0149924137931,189.67014931034484,9.097368080282475,4.772078385368683
c,45.128266,188.40308466666667,8.1999353410754,6.85005932848893
d,41.142713529411765,201.59118411764706,7.869837086790477,5.86733273628011
e,37.0705375483871,218.60683967741937,11.181069580798024,4.7991062709838666
f,43.83717774193549,201.79479096774196,8.52957630846385,5.242599612123838
g,47.331423783783784,203.3387524324324,14.920279951332041,5.1195144933181
h,65.04008397058824,203.04782955882348,9.499097598047241,5.6677085398960045
i,95.16172812500001,221.4397822916667,9.119794572710976,4.405987014972372
j,74.53888833333333,204.17914416666667,7.28733242193355,3.273773157037757
k,95.62024549999998,207.55696449999996,10.144510783329805,4.477985759057833
l,108.3449876470588,203.71673823529414,8.224199495590375,4.964073310470378
m,81.57855121212121,193.4062818181818,8.543470602889016,5.269093384395603
n,66.14364449275362,191.06106999999994,9.314563697796677,5.533591164790662
o,103.08497338842973,220.7260325619834,7.712624570212822,4.020328143808257
p,109.81389458333334,219.12490749999998,8.580536834332774,4.2309796174026975
q,30.20949666666667,215.76459666666665,7.386804979473346,4.732069538558744
r,53.56773761363637,219.2298465909091,14.188556491686596,5.0821170752271785
s,30.834878533333328,200.72302826666666,6.907173047972798,4.992269149433718
t,51.02185111111111,220.60410979797976,11.48503768656296,5.193608779216966
u,74.878805625,220.31355395833333,12.84640951335818,4.183707788135194
v,45.971107,185.85945150000003,9.333401976687334,8.579496157694384
w,32.40750829268293,216.5189656097561,8.26335237852812,5.16337440029197
x,32.596447,187.15969399999997,7.165227702637299,5.826662755588658
y,59.69388153846154,220.69386179487176,11.51403846335922,4.465948070738472
z,30.584972,183.989826,3.9096583995658754,9.578070228760282
 ,44.08851714285714,162.8364470656371,7.019449671595055,5.526979853183719
