x0,-1.2502612826603325,9.505724462471782
y0,0.02702427184466002,4.618680145958693
x-4,-31.82976470588235,10.68524358790533
y1,14.225913359588,5.135938824319821
x-2,-22.46110576923077,9.150676124576249
x-1,-14.01388273615635,8.739105801009215
y-1,-14.571507517269401,5.439015334849024
x-3,-26.58779089376054,9.658487849105404
x-5,-38.85948675496689,11.203718025024624
x-6,-46.27134474327628,10.796584079051003
x-7,-52.06971698113209,13.04551834832576
x-8,-61.40418032786886,12.114407750600511
x4,32.91829545454546,10.772332569525702
x2,24.607914937759336,9.666935889447583
y-2,-25.664632152588556,5.723784564610418
x1,13.181895232489701,8.007984622534236
x3,29.756820728291316,11.115650868661183
y2,25.590877581120942,5.901620562379435
x5,39.16914691943128,10.909870752716271
x6,42.64901437371663,12.551616184529221
x7,49.74130952380953,10.866917771685582
x8,61.51304347826086,13.289531927542898
