x0,-1.702310797174571,10.22100720589715
y0,-0.09358490566037754,4.854269730017459
x-4,-30.27992405063291,11.345623022398707
y1,14.184408099688472,5.277890888426142
x-2,-22.3083932346723,9.434735804547113
x-1,-13.588498871331828,9.715449572083436
y-1,-15.06048375950242,5.7562643537159275
x-3,-25.199413447782547,10.55956623152076
x-5,-36.89833333333333,11.986714504957234
x-6,-43.26788135593221,11.32311243308854
x-7,-49.41037313432836,13.369206342149848
x-8,-58.61884057971014,13.31657031793683
x4,31.457319148936172,11.641394687057307
x2,25.04228417266187,10.144993697419666
y-2,-25.338204833141543,6.090408936362856
x1,13.151360476663356,8.695512045190359
x3,29.02601466992665,12.297181560715167
y2,25.5666120906801,5.658559285014169
x5,36.826584699453555,11.172858217130196
x6,39.72301754385965,13.117001209079401
x7,48.152115384615385,12.497066938430372
x8,58.67025641025642,14.03627963842627
