x0,-1.0256884057971012,8.575959905119273
y0,-0.08689088191330377,5.970768796351386
x-4,-30.63858333333333,7.983509179952692
y1,13.161072727272726,4.755415260921138
x-2,-21.846846153846155,8.412630342765791
x-1,-13.6601593625498,7.798907522232882
y-1,-13.937088305489258,6.117152973057163
x-3,-24.894788732394368,8.531968746020201
x-5,-35.00817204301075,8.56105095375368
x-6,-39.84428571428572,9.680153123261839
x-7,-45.75432432432433,7.8389641967926815
x-8,-57.74631578947368,7.829541366232135
x4,29.426524822695033,7.566291144412032
x2,22.458198757763974,7.653613841190355
y-2,-23.978062015503877,5.1277367928072435
x1,13.04689419795222,6.206874388240815
x3,26.05333333333333,8.473227657044545
y2,23.01451063829787,5.14427689384282
x5,36.14181034482759,8.405224216904909
x6,37.39025,10.695556434216035
x7,43.719375,6.704582825155867
x8,48.97769230769231,8.227906691298221
