x0,-1.041296236732068,8.489458581336903
y0,0.10134829985558601,4.330666922643057
x-4,-31.44568327974276,10.417199701144
y1,13.424255425709514,4.936375912561425
x-2,-21.320512649800268,9.341023230006893
x-1,-13.240150862068965,8.50042997003778
y-1,-13.8031838464971,5.260008192173207
x-3,-25.559337377508168,10.00406862306371
x-5,-38.03036936936937,11.276174553733592
x-6,-45.36470097357441,10.955414022243122
x-7,-51.05663291139241,13.657188010674702
x-8,-59.782000000000004,13.450800428606945
x4,31.653863481228672,10.866882021478592
x2,23.231981776765377,9.523221059743552
y-2,-24.6292734082397,5.491957524379854
x1,12.602835150737652,7.447841828020441
x3,28.422166172106827,10.913626690207874
y2,24.275237904838065,5.913461211843455
x5,38.12502191060473,11.299781276704449
x6,41.56407865168539,11.921234679593754
x7,49.64229813664596,12.59451000619745
x8,58.79864285714285,14.56507913816538
