x0,-1.1852030947775627,9.659181262584275
y0,-0.017572454134538867,4.587942955481348
x-4,-31.219871382636654,10.642597248286968
y1,14.113893659180976,5.203751136403079
x-2,-21.915093582887696,8.848317847735679
x-1,-13.63686440677966,8.8341049635511
y-1,-14.615634606938956,5.522014011091259
x-3,-26.071640696608615,9.555852486294912
x-5,-38.25219030520647,11.132884628777925
x-6,-45.39335106382979,10.491274537917006
x-7,-50.697743589743595,12.54167812907141
x-8,-60.459646017699114,11.898113253358314
x4,32.27509668508288,10.704302311410931
x2,24.171489361702125,9.619304947916863
y-2,-25.578791697553743,5.858064492017545
x1,12.940647021140293,8.034791078723648
x3,29.25714953271028,11.093481294575282
y2,25.58142397425583,6.06284883078443
x5,38.31446917808219,10.727539185596203
x6,41.59977578475336,12.165921673837241
x7,49.07142857142857,10.84583584155877
x8,59.78693548387096,12.684125535831821
