x0,-1.1258783783783777,7.971391493118346
y0,0.23289230769230787,6.371602692048951
x-4,-27.448333333333338,8.185707451496267
y1,11.961814946619217,4.634833366569074
x-2,-19.78246153846154,8.61175940761669
x-1,-12.469440000000002,7.347821152314474
y-1,-12.504150943396226,6.073729056886006
x-3,-20.528333333333336,7.408438098908532
x-5,-30.496382978723403,7.536334518914806
x-6,-34.68891891891892,7.922828045380581
x-7,-41.778125,6.772972223062413
x-8,-53.16799999999999,2.4172207180975427
x4,26.65361111111111,6.924488008661634
x2,20.534875,6.930684128163323
y-2,-22.20333333333333,4.937007691861027
x1,12.102380952380953,6.289104100385646
x3,23.638431372549018,8.939005158611469
y2,20.297166666666666,4.306774737421135
x5,32.38762711864407,7.904616188107965
x6,31.078974358974364,8.478448937391668
x7,39.76444444444444,5.379657385024339
x8,48.444444444444436,8.222170720559422
