a,14.975625,150.08906249999998,3.5060521520234595,2.2370763463563526
b,34.423199999999994,137.5036,5.956684124578035,2.988025274324163
c,31.150487804878058,136.86219512195123,5.99107871357824,2.650943239582546
d,33.47692307692307,150.4351282051282,5.75016171627491,2.9911715154510112
e,31.41845588235294,160.48720588235295,5.892003039848422,2.04402813494237
f,34.72552631578948,151.41736842105266,5.027698907247634,2.9098649672147716
g,39.13914285714285,150.82342857142854,6.891326793846875,3.0152592334487545
h,45.596065573770495,150.856393442623,6.6107625310248235,2.9884093212664835
i,63.55490566037736,163.90471698113205,4.8312518877016535,3.0384138760485646
j,62.425833333333344,145.36749999999998,8.723416244351878,2.0358582342589573
k,61.130625,150.30312500000002,3.9472672014160635,1.9745433609761514
l,80.77849999999998,149.86683333333335,6.3082234226444465,3.7482940527065858
m,74.48358974358973,138.91743589743592,6.924444803136904,3.5303894736465615
n,56.02999999999999,137.67782051282052,12.3075951117957,3.3305349718256356
o,81.169765625,160.8815625,5.1600542730981385,2.5650415559194655
p,91.17958333333335,161.44916666666666,5.17072003300529,1.8566388014066955
q,21.446666666666665,156.61444444444447,1.8520619140118766,1.7652328213525421
r,40.35285714285714,161.05535714285716,6.470166990453472,1.6782193273062431
s,22.688831168831165,150.25870129870128,4.121044179251199,2.7557068768824107
t,42.525999999999996,161.043,7.654633629377699,2.119096269639491
u,53.96,161.455,14.443472574142271,2.515820655656632
v,29.487727272727273,137.92590909090907,3.083743197388203,3.1988416356420877
w,27.145249999999997,158.16825,4.962268124305659,2.1150991554771124
x,23.940000000000005,140.632,4.448464903761746,2.675140370148827
y,46.194782608695654,161.02239130434785,8.398378399152406,1.5651686737587407
z,23.991666666666664,139.12916666666666,4.289475168621707,2.5896378715093675
 ,21.960423076923078,110.45353846153846,3.8627434717695435,2.2923371887622137
