mode,top,name,acc
place,0,wangchen1,0.78125
place,1,wangchen1,0.903125
place,2,wangchen1,0.934375
place,3,wangchen1,0.95
place,4,wangchen1,0.971875
hover,0,wangchen1,0.8090909090909091
hover,1,wangchen1,0.906060606060606
hover,2,wangchen1,0.9424242424242424
hover,3,wangchen1,0.9575757575757575
hover,4,wangchen1,0.9636363636363636
place,0,cai,0.4494047619047619
place,1,cai,0.5714285714285714
place,2,cai,0.6339285714285714
place,3,cai,0.6845238095238095
place,4,cai,0.6994047619047619
hover,0,cai,0.5667655786350149
hover,1,cai,0.7062314540059347
hover,2,cai,0.771513353115727
hover,3,cai,0.8249258160237388
hover,4,cai,0.8427299703264095
place,0,luyiqin,0.6666666666666666
place,1,luyiqin,0.793939393939394
place,2,luyiqin,0.8484848484848485
place,3,luyiqin,0.8787878787878788
place,4,luyiqin,0.9030303030303031
hover,0,luyiqin,0.525679758308157
hover,1,luyiqin,0.6374622356495468
hover,2,luyiqin,0.6797583081570997
hover,3,luyiqin,0.7341389728096677
hover,4,luyiqin,0.7673716012084593
place,0,fjy,0.6385542168674698
place,1,fjy,0.7981927710843374
place,2,fjy,0.8554216867469879
place,3,fjy,0.8795180722891566
place,4,fjy,0.8885542168674698
hover,0,fjy,0.5892857142857143
hover,1,fjy,0.7380952380952381
hover,2,fjy,0.7857142857142857
hover,3,fjy,0.8273809523809523
hover,4,fjy,0.8482142857142857
place,0,lc,0.6627565982404692
place,1,lc,0.7683284457478006
place,2,lc,0.8181818181818182
place,3,lc,0.844574780058651
place,4,lc,0.8592375366568915
hover,0,lc,0.7589285714285714
hover,1,lc,0.8511904761904762
hover,2,lc,0.8869047619047619
hover,3,lc,0.9136904761904762
hover,4,lc,0.9255952380952381
place,0,lwk,0.6776119402985075
place,1,lwk,0.8029850746268656
place,2,lwk,0.8746268656716418
place,3,lwk,0.9104477611940298
place,4,lwk,0.9283582089552239
hover,0,lwk,0.6932515337423313
hover,1,lwk,0.7852760736196319
hover,2,lwk,0.852760736196319
hover,3,lwk,0.8865030674846626
hover,4,lwk,0.901840490797546
place,0,lxy,0.7538461538461538
place,1,lxy,0.8830769230769231
place,2,lxy,0.9046153846153846
place,3,lxy,0.9292307692307692
place,4,lxy,0.9384615384615385
hover,0,lxy,0.8162650602409639
hover,1,lxy,0.9246987951807228
hover,2,lxy,0.9608433734939759
hover,3,lxy,0.963855421686747
hover,4,lxy,0.9759036144578314
place,0,qdn,0.6696428571428571
place,1,qdn,0.7857142857142857
place,2,qdn,0.8095238095238095
place,3,qdn,0.8363095238095238
place,4,qdn,0.8511904761904762
hover,0,qdn,0.6676557863501483
hover,1,qdn,0.7922848664688428
hover,2,qdn,0.8456973293768546
hover,3,qdn,0.857566765578635
hover,4,qdn,0.8931750741839762
place,0,wyd,0.6976744186046512
place,1,wyd,0.8459302325581395
place,2,wyd,0.8866279069767442
place,3,wyd,0.8953488372093024
place,4,wyd,0.9186046511627907
hover,0,wyd,0.7304075235109718
hover,1,wyd,0.8432601880877743
hover,2,wyd,0.8746081504702194
hover,3,wyd,0.896551724137931
hover,4,wyd,0.9247648902821317
place,0,czt,0.5718475073313783
place,1,czt,0.6774193548387096
place,2,czt,0.7565982404692082
place,3,czt,0.8035190615835777
place,4,czt,0.8357771260997068
hover,0,czt,0.5657492354740061
hover,1,czt,0.6788990825688074
hover,2,czt,0.7553516819571865
hover,3,czt,0.8103975535168195
hover,4,czt,0.8501529051987767
place,0,gsh,0.8134556574923547
place,1,gsh,0.908256880733945
place,2,gsh,0.944954128440367
place,3,gsh,0.963302752293578
place,4,gsh,0.981651376146789
hover,0,gsh,0.8214285714285714
hover,1,gsh,0.9196428571428571
hover,2,gsh,0.9702380952380952
hover,3,gsh,0.9821428571428571
hover,4,gsh,0.9851190476190477
place,0,fsq,0.6106194690265486
place,1,fsq,0.7256637168141593
place,2,fsq,0.8112094395280236
place,3,fsq,0.8259587020648967
place,4,fsq,0.8495575221238938
hover,0,fsq,0.6461988304093568
hover,1,fsq,0.7573099415204678
hover,2,fsq,0.8216374269005848
hover,3,fsq,0.8450292397660819
hover,4,fsq,0.868421052631579
