mode,top,name,acc
place,0,wangchen1,0.765625
place,1,wangchen1,0.8875
place,2,wangchen1,0.9125
place,3,wangchen1,0.95
place,4,wangchen1,0.971875
hover,0,wangchen1,0.7787878787878788
hover,1,wangchen1,0.9
hover,2,wangchen1,0.9424242424242424
hover,3,wangchen1,0.9545454545454546
hover,4,wangchen1,0.9575757575757575
place,0,cai,0.4375
place,1,cai,0.5595238095238095
place,2,cai,0.6220238095238095
place,3,cai,0.6726190476190477
place,4,cai,0.7023809523809523
hover,0,cai,0.5281899109792285
hover,1,cai,0.6765578635014837
hover,2,cai,0.7537091988130564
hover,3,cai,0.8071216617210683
hover,4,cai,0.8249258160237388
place,0,luyiqin,0.6393939393939394
place,1,luyiqin,0.7666666666666667
place,2,luyiqin,0.8212121212121212
place,3,luyiqin,0.8484848484848485
place,4,luyiqin,0.8787878787878788
hover,0,luyiqin,0.5045317220543807
hover,1,luyiqin,0.6283987915407855
hover,2,luyiqin,0.6676737160120846
hover,3,luyiqin,0.7039274924471299
hover,4,luyiqin,0.7583081570996979
place,0,fjy,0.6114457831325302
place,1,fjy,0.7680722891566265
place,2,fjy,0.8433734939759037
place,3,fjy,0.8674698795180723
place,4,fjy,0.8885542168674698
hover,0,fjy,0.5922619047619048
hover,1,fjy,0.7142857142857143
hover,2,fjy,0.7738095238095238
hover,3,fjy,0.8065476190476191
hover,4,fjy,0.8244047619047619
place,0,lc,0.6539589442815249
place,1,lc,0.7419354838709677
place,2,lc,0.7917888563049853
place,3,lc,0.8240469208211144
place,4,lc,0.8475073313782991
hover,0,lc,0.7291666666666666
hover,1,lc,0.8333333333333334
hover,2,lc,0.8660714285714286
hover,3,lc,0.8898809523809523
hover,4,lc,0.9136904761904762
place,0,lwk,0.6477611940298508
place,1,lwk,0.7850746268656716
place,2,lwk,0.8567164179104477
place,3,lwk,0.8925373134328358
place,4,lwk,0.9164179104477612
hover,0,lwk,0.6809815950920245
hover,1,lwk,0.7668711656441718
hover,2,lwk,0.8374233128834356
hover,3,lwk,0.8742331288343558
hover,4,lwk,0.901840490797546
place,0,lxy,0.7292307692307692
place,1,lxy,0.8615384615384616
place,2,lxy,0.8892307692307693
place,3,lxy,0.9076923076923077
place,4,lxy,0.9292307692307692
hover,0,lxy,0.786144578313253
hover,1,lxy,0.9186746987951807
hover,2,lxy,0.9518072289156626
hover,3,lxy,0.963855421686747
hover,4,lxy,0.9728915662650602
place,0,qdn,0.6577380952380952
place,1,qdn,0.7678571428571429
place,2,qdn,0.7946428571428571
place,3,qdn,0.8244047619047619
place,4,qdn,0.8482142857142857
hover,0,qdn,0.6528189910979229
hover,1,qdn,0.7744807121661721
hover,2,qdn,0.8338278931750742
hover,3,qdn,0.8545994065281899
hover,4,qdn,0.8783382789317508
place,0,wyd,0.686046511627907
place,1,wyd,0.8226744186046512
place,2,wyd,0.872093023255814
place,3,wyd,0.8924418604651163
place,4,wyd,0.9127906976744186
hover,0,wyd,0.6927899686520376
hover,1,wyd,0.7962382445141066
hover,2,wyd,0.8557993730407524
hover,3,wyd,0.8808777429467085
hover,4,wyd,0.9090909090909091
place,0,czt,0.5542521994134897
place,1,czt,0.6774193548387096
place,2,czt,0.7360703812316716
place,3,czt,0.8093841642228738
place,4,czt,0.8299120234604106
hover,0,czt,0.5596330275229358
hover,1,czt,0.6697247706422018
hover,2,czt,0.7522935779816514
hover,3,czt,0.7981651376146789
hover,4,czt,0.8195718654434251
place,0,gsh,0.7981651376146789
place,1,gsh,0.8899082568807339
place,2,gsh,0.9418960244648318
place,3,gsh,0.9480122324159022
place,4,gsh,0.9663608562691132
hover,0,gsh,0.8065476190476191
hover,1,gsh,0.9136904761904762
hover,2,gsh,0.9523809523809523
hover,3,gsh,0.9732142857142857
hover,4,gsh,0.9821428571428571
place,0,fsq,0.5781710914454278
place,1,fsq,0.7020648967551623
place,2,fsq,0.7876106194690266
place,3,fsq,0.8112094395280236
place,4,fsq,0.831858407079646
hover,0,fsq,0.6257309941520468
hover,1,fsq,0.7397660818713451
hover,2,fsq,0.8011695906432749
hover,3,fsq,0.8362573099415205
hover,4,fsq,0.8567251461988304
